pathway	circuit	circuit_name	gene	symbol	eff_node	eff_gene
hsa04390	P-hsa04390-74	Hippo signaling pathway: AXIN1	8323	FZD6	NA	NA
hsa04390	P-hsa04390-74	Hippo signaling pathway: AXIN1	8324	FZD7	NA	NA
hsa04390	P-hsa04390-74	Hippo signaling pathway: AXIN1	8325	FZD8	NA	NA
hsa04390	P-hsa04390-74	Hippo signaling pathway: AXIN1	8326	FZD9	NA	NA
hsa04390	P-hsa04390-74	Hippo signaling pathway: AXIN1	2932	GSK3B	NA	NA
hsa04390	P-hsa04390-74	Hippo signaling pathway: AXIN1	1499	CTNNB1	NA	NA
hsa04390	P-hsa04390-74	Hippo signaling pathway: AXIN1	5515	PPP2CA	NA	NA
hsa04390	P-hsa04390-74	Hippo signaling pathway: AXIN1	5516	PPP2CB	NA	NA
hsa04390	P-hsa04390-74	Hippo signaling pathway: AXIN1	5518	PPP2R1A	NA	NA
hsa04390	P-hsa04390-74	Hippo signaling pathway: AXIN1	5519	PPP2R1B	NA	NA
hsa04390	P-hsa04390-74	Hippo signaling pathway: AXIN1	5520	PPP2R2A	NA	NA
hsa04390	P-hsa04390-74	Hippo signaling pathway: AXIN1	5521	PPP2R2B	NA	NA
hsa04390	P-hsa04390-74	Hippo signaling pathway: AXIN1	5522	PPP2R2C	NA	NA
hsa04390	P-hsa04390-74	Hippo signaling pathway: AXIN1	55844	PPP2R2D	NA	NA
hsa04390	P-hsa04390-74	Hippo signaling pathway: AXIN1	166824	RASSF6	NA	NA
hsa04390	P-hsa04390-74	Hippo signaling pathway: AXIN1	23286	WWC1	NA	NA
hsa04390	P-hsa04390-74	Hippo signaling pathway: AXIN1	4771	NF2	NA	NA
hsa04390	P-hsa04390-74	Hippo signaling pathway: AXIN1	122786	FRMD6	NA	NA
hsa04390	P-hsa04390-74	Hippo signaling pathway: AXIN1	79981	FRMD1	NA	NA
hsa04390	P-hsa04390-74	Hippo signaling pathway: AXIN1	1855	DVL1	NA	NA
hsa04390	P-hsa04390-74	Hippo signaling pathway: AXIN1	1856	DVL2	NA	NA
hsa04390	P-hsa04390-74	Hippo signaling pathway: AXIN1	1857	DVL3	NA	NA
hsa04390	P-hsa04390-74	Hippo signaling pathway: AXIN1	5499	PPP1CA	NA	NA
hsa04390	P-hsa04390-74	Hippo signaling pathway: AXIN1	5500	PPP1CB	NA	NA
hsa04390	P-hsa04390-74	Hippo signaling pathway: AXIN1	5501	PPP1CC	NA	NA
hsa04390	P-hsa04390-74	Hippo signaling pathway: AXIN1	7159	TP53BP2	NA	NA
hsa04390	P-hsa04390-74	Hippo signaling pathway: AXIN1	25937	WWTR1	NA	NA
hsa04390	P-hsa04390-74	Hippo signaling pathway: AXIN1	10971	YWHAQ	NA	NA
hsa04390	P-hsa04390-74	Hippo signaling pathway: AXIN1	7529	YWHAB	NA	NA
hsa04390	P-hsa04390-74	Hippo signaling pathway: AXIN1	7531	YWHAE	NA	NA
hsa04390	P-hsa04390-74	Hippo signaling pathway: AXIN1	7532	YWHAG	NA	NA
hsa04390	P-hsa04390-74	Hippo signaling pathway: AXIN1	7533	YWHAH	NA	NA
hsa04390	P-hsa04390-74	Hippo signaling pathway: AXIN1	7534	YWHAZ	NA	NA
hsa04390	P-hsa04390-74	Hippo signaling pathway: AXIN1	3993	LLGL2	NA	NA
hsa04390	P-hsa04390-74	Hippo signaling pathway: AXIN1	3996	LLGL1	NA	NA
hsa04390	P-hsa04390-74	Hippo signaling pathway: AXIN1	23513	SCRIB	NA	NA
hsa04390	P-hsa04390-74	Hippo signaling pathway: AXIN1	1739	DLG1	NA	NA
hsa04390	P-hsa04390-74	Hippo signaling pathway: AXIN1	1740	DLG2	NA	NA
hsa04390	P-hsa04390-74	Hippo signaling pathway: AXIN1	1741	DLG3	NA	NA
hsa04390	P-hsa04390-74	Hippo signaling pathway: AXIN1	1742	DLG4	NA	NA
hsa04390	P-hsa04390-74	Hippo signaling pathway: AXIN1	51176	LEF1	NA	NA
hsa04390	P-hsa04390-74	Hippo signaling pathway: AXIN1	6932	TCF7	NA	NA
hsa04390	P-hsa04390-74	Hippo signaling pathway: AXIN1	6934	TCF7L2	NA	NA
hsa04390	P-hsa04390-74	Hippo signaling pathway: AXIN1	83439	TCF7L1	NA	NA
hsa04390	P-hsa04390-74	Hippo signaling pathway: AXIN1	7003	TEAD1	NA	NA
hsa04390	P-hsa04390-74	Hippo signaling pathway: AXIN1	7004	TEAD4	NA	NA
hsa04390	P-hsa04390-74	Hippo signaling pathway: AXIN1	7005	TEAD3	NA	NA
hsa04390	P-hsa04390-74	Hippo signaling pathway: AXIN1	8463	TEAD2	NA	NA
hsa04390	P-hsa04390-74	Hippo signaling pathway: AXIN1	10413	YAP1	NA	NA
hsa04390	P-hsa04390-74	Hippo signaling pathway: AXIN1	10297	APC2	NA	NA
hsa04390	P-hsa04390-74	Hippo signaling pathway: AXIN1	324	APC	NA	NA
hsa04390	P-hsa04390-74	Hippo signaling pathway: AXIN1	8312	AXIN1	AXIN1	AXIN1
hsa04390	P-hsa04390-74	Hippo signaling pathway: AXIN1	8313	AXIN2	AXIN2	NA
hsa04390	P-hsa04390-75	Hippo signaling pathway: NKD1	6788	STK3	NA	NA
hsa04390	P-hsa04390-75	Hippo signaling pathway: NKD1	26524	LATS2	NA	NA
hsa04390	P-hsa04390-75	Hippo signaling pathway: NKD1	9113	LATS1	NA	NA
hsa04390	P-hsa04390-75	Hippo signaling pathway: NKD1	11186	RASSF1	NA	NA
hsa04390	P-hsa04390-75	Hippo signaling pathway: NKD1	126374	WTIP	NA	NA
hsa04390	P-hsa04390-75	Hippo signaling pathway: NKD1	84962	AJUBA	NA	NA
hsa04390	P-hsa04390-75	Hippo signaling pathway: NKD1	8994	LIMD1	NA	NA
hsa04390	P-hsa04390-75	Hippo signaling pathway: NKD1	60	ACTB	NA	NA
hsa04390	P-hsa04390-75	Hippo signaling pathway: NKD1	71	ACTG1	NA	NA
hsa04390	P-hsa04390-75	Hippo signaling pathway: NKD1	102800317	TPTEP2-CSNK1E	NA	NA
hsa04390	P-hsa04390-75	Hippo signaling pathway: NKD1	1453	CSNK1D	NA	NA
hsa04390	P-hsa04390-75	Hippo signaling pathway: NKD1	1454	CSNK1E	NA	NA
hsa04390	P-hsa04390-75	Hippo signaling pathway: NKD1	23291	FBXW11	NA	NA
hsa04390	P-hsa04390-75	Hippo signaling pathway: NKD1	8945	BTRC	NA	NA
hsa04390	P-hsa04390-75	Hippo signaling pathway: NKD1	51384	WNT16	NA	NA
hsa04390	P-hsa04390-75	Hippo signaling pathway: NKD1	54361	WNT4	NA	NA
hsa04390	P-hsa04390-75	Hippo signaling pathway: NKD1	7471	WNT1	NA	NA
hsa04390	P-hsa04390-75	Hippo signaling pathway: NKD1	7472	WNT2	NA	NA
hsa04390	P-hsa04390-75	Hippo signaling pathway: NKD1	7473	WNT3	NA	NA
hsa04390	P-hsa04390-75	Hippo signaling pathway: NKD1	7474	WNT5A	NA	NA
hsa04390	P-hsa04390-75	Hippo signaling pathway: NKD1	7475	WNT6	NA	NA
hsa04390	P-hsa04390-75	Hippo signaling pathway: NKD1	7476	WNT7A	NA	NA
hsa04390	P-hsa04390-75	Hippo signaling pathway: NKD1	7477	WNT7B	NA	NA
hsa04390	P-hsa04390-75	Hippo signaling pathway: NKD1	7478	WNT8A	NA	NA
hsa04390	P-hsa04390-75	Hippo signaling pathway: NKD1	7479	WNT8B	NA	NA
hsa04390	P-hsa04390-75	Hippo signaling pathway: NKD1	7480	WNT10B	NA	NA
hsa04390	P-hsa04390-75	Hippo signaling pathway: NKD1	7481	WNT11	NA	NA
hsa04390	P-hsa04390-75	Hippo signaling pathway: NKD1	7482	WNT2B	NA	NA
hsa04390	P-hsa04390-75	Hippo signaling pathway: NKD1	7483	WNT9A	NA	NA
hsa04390	P-hsa04390-75	Hippo signaling pathway: NKD1	7484	WNT9B	NA	NA
hsa04390	P-hsa04390-75	Hippo signaling pathway: NKD1	80326	WNT10A	NA	NA
hsa04390	P-hsa04390-75	Hippo signaling pathway: NKD1	81029	WNT5B	NA	NA
hsa04390	P-hsa04390-75	Hippo signaling pathway: NKD1	89780	WNT3A	NA	NA
hsa04390	P-hsa04390-75	Hippo signaling pathway: NKD1	11211	FZD10	NA	NA
hsa04390	P-hsa04390-75	Hippo signaling pathway: NKD1	2535	FZD2	NA	NA
hsa04390	P-hsa04390-75	Hippo signaling pathway: NKD1	7855	FZD5	NA	NA
hsa04390	P-hsa04390-75	Hippo signaling pathway: NKD1	7976	FZD3	NA	NA
hsa04390	P-hsa04390-75	Hippo signaling pathway: NKD1	8321	FZD1	NA	NA
hsa04390	P-hsa04390-75	Hippo signaling pathway: NKD1	8322	FZD4	NA	NA
hsa04390	P-hsa04390-75	Hippo signaling pathway: NKD1	8323	FZD6	NA	NA
hsa04390	P-hsa04390-75	Hippo signaling pathway: NKD1	8324	FZD7	NA	NA
hsa04390	P-hsa04390-75	Hippo signaling pathway: NKD1	8325	FZD8	NA	NA
hsa04390	P-hsa04390-75	Hippo signaling pathway: NKD1	8326	FZD9	NA	NA
hsa04390	P-hsa04390-75	Hippo signaling pathway: NKD1	2932	GSK3B	NA	NA
hsa04390	P-hsa04390-75	Hippo signaling pathway: NKD1	1499	CTNNB1	NA	NA
hsa04390	P-hsa04390-75	Hippo signaling pathway: NKD1	5515	PPP2CA	NA	NA
hsa04390	P-hsa04390-75	Hippo signaling pathway: NKD1	5516	PPP2CB	NA	NA
hsa04390	P-hsa04390-75	Hippo signaling pathway: NKD1	5518	PPP2R1A	NA	NA
hsa04390	P-hsa04390-75	Hippo signaling pathway: NKD1	5519	PPP2R1B	NA	NA
hsa04390	P-hsa04390-75	Hippo signaling pathway: NKD1	5520	PPP2R2A	NA	NA
hsa04390	P-hsa04390-75	Hippo signaling pathway: NKD1	5521	PPP2R2B	NA	NA
hsa04390	P-hsa04390-75	Hippo signaling pathway: NKD1	5522	PPP2R2C	NA	NA
hsa04390	P-hsa04390-75	Hippo signaling pathway: NKD1	55844	PPP2R2D	NA	NA
hsa04390	P-hsa04390-75	Hippo signaling pathway: NKD1	166824	RASSF6	NA	NA
hsa04390	P-hsa04390-75	Hippo signaling pathway: NKD1	23286	WWC1	NA	NA
hsa04390	P-hsa04390-75	Hippo signaling pathway: NKD1	4771	NF2	NA	NA
hsa04390	P-hsa04390-75	Hippo signaling pathway: NKD1	122786	FRMD6	NA	NA
hsa04390	P-hsa04390-75	Hippo signaling pathway: NKD1	79981	FRMD1	NA	NA
hsa04390	P-hsa04390-75	Hippo signaling pathway: NKD1	1855	DVL1	NA	NA
hsa04390	P-hsa04390-75	Hippo signaling pathway: NKD1	1856	DVL2	NA	NA
hsa04390	P-hsa04390-75	Hippo signaling pathway: NKD1	1857	DVL3	NA	NA
hsa04390	P-hsa04390-75	Hippo signaling pathway: NKD1	5499	PPP1CA	NA	NA
hsa04390	P-hsa04390-75	Hippo signaling pathway: NKD1	5500	PPP1CB	NA	NA
hsa04390	P-hsa04390-75	Hippo signaling pathway: NKD1	5501	PPP1CC	NA	NA
hsa04390	P-hsa04390-75	Hippo signaling pathway: NKD1	7159	TP53BP2	NA	NA
hsa04390	P-hsa04390-75	Hippo signaling pathway: NKD1	25937	WWTR1	NA	NA
hsa04390	P-hsa04390-75	Hippo signaling pathway: NKD1	10971	YWHAQ	NA	NA
hsa04390	P-hsa04390-75	Hippo signaling pathway: NKD1	7529	YWHAB	NA	NA
hsa04390	P-hsa04390-75	Hippo signaling pathway: NKD1	7531	YWHAE	NA	NA
hsa04390	P-hsa04390-75	Hippo signaling pathway: NKD1	7532	YWHAG	NA	NA
hsa04390	P-hsa04390-75	Hippo signaling pathway: NKD1	7533	YWHAH	NA	NA
hsa04390	P-hsa04390-75	Hippo signaling pathway: NKD1	7534	YWHAZ	NA	NA
hsa04390	P-hsa04390-75	Hippo signaling pathway: NKD1	3993	LLGL2	NA	NA
hsa04390	P-hsa04390-75	Hippo signaling pathway: NKD1	3996	LLGL1	NA	NA
hsa04390	P-hsa04390-75	Hippo signaling pathway: NKD1	23513	SCRIB	NA	NA
hsa04390	P-hsa04390-75	Hippo signaling pathway: NKD1	1739	DLG1	NA	NA
hsa04390	P-hsa04390-75	Hippo signaling pathway: NKD1	1740	DLG2	NA	NA
hsa04390	P-hsa04390-75	Hippo signaling pathway: NKD1	1741	DLG3	NA	NA
hsa04390	P-hsa04390-75	Hippo signaling pathway: NKD1	1742	DLG4	NA	NA
hsa04390	P-hsa04390-75	Hippo signaling pathway: NKD1	51176	LEF1	NA	NA
hsa04390	P-hsa04390-75	Hippo signaling pathway: NKD1	6932	TCF7	NA	NA
hsa04390	P-hsa04390-75	Hippo signaling pathway: NKD1	6934	TCF7L2	NA	NA
hsa04390	P-hsa04390-75	Hippo signaling pathway: NKD1	83439	TCF7L1	NA	NA
hsa04390	P-hsa04390-75	Hippo signaling pathway: NKD1	7003	TEAD1	NA	NA
hsa04390	P-hsa04390-75	Hippo signaling pathway: NKD1	7004	TEAD4	NA	NA
hsa04390	P-hsa04390-75	Hippo signaling pathway: NKD1	7005	TEAD3	NA	NA
hsa04390	P-hsa04390-75	Hippo signaling pathway: NKD1	8463	TEAD2	NA	NA
hsa04390	P-hsa04390-75	Hippo signaling pathway: NKD1	10413	YAP1	NA	NA
hsa04390	P-hsa04390-75	Hippo signaling pathway: NKD1	10297	APC2	NA	NA
hsa04390	P-hsa04390-75	Hippo signaling pathway: NKD1	324	APC	NA	NA
hsa04390	P-hsa04390-75	Hippo signaling pathway: NKD1	8312	AXIN1	NA	NA
hsa04390	P-hsa04390-75	Hippo signaling pathway: NKD1	8313	AXIN2	NA	NA
hsa04390	P-hsa04390-75	Hippo signaling pathway: NKD1	85407	NKD1	NKD1	NKD1
hsa04390	P-hsa04390-76	Hippo signaling pathway: MYC	6788	STK3	NA	NA
hsa04390	P-hsa04390-76	Hippo signaling pathway: MYC	26524	LATS2	NA	NA
hsa04390	P-hsa04390-76	Hippo signaling pathway: MYC	9113	LATS1	NA	NA
hsa04390	P-hsa04390-76	Hippo signaling pathway: MYC	11186	RASSF1	NA	NA
hsa04390	P-hsa04390-76	Hippo signaling pathway: MYC	126374	WTIP	NA	NA
hsa04390	P-hsa04390-76	Hippo signaling pathway: MYC	84962	AJUBA	NA	NA
hsa04390	P-hsa04390-76	Hippo signaling pathway: MYC	8994	LIMD1	NA	NA
hsa04390	P-hsa04390-76	Hippo signaling pathway: MYC	60	ACTB	NA	NA
hsa04390	P-hsa04390-76	Hippo signaling pathway: MYC	71	ACTG1	NA	NA
hsa04390	P-hsa04390-76	Hippo signaling pathway: MYC	102800317	TPTEP2-CSNK1E	NA	NA
hsa04390	P-hsa04390-76	Hippo signaling pathway: MYC	1453	CSNK1D	NA	NA
hsa04390	P-hsa04390-76	Hippo signaling pathway: MYC	1454	CSNK1E	NA	NA
hsa04390	P-hsa04390-76	Hippo signaling pathway: MYC	23291	FBXW11	NA	NA
hsa04390	P-hsa04390-76	Hippo signaling pathway: MYC	8945	BTRC	NA	NA
hsa04390	P-hsa04390-76	Hippo signaling pathway: MYC	51384	WNT16	NA	NA
hsa04390	P-hsa04390-76	Hippo signaling pathway: MYC	54361	WNT4	NA	NA
hsa04390	P-hsa04390-76	Hippo signaling pathway: MYC	7471	WNT1	NA	NA
hsa04390	P-hsa04390-76	Hippo signaling pathway: MYC	7472	WNT2	NA	NA
hsa04390	P-hsa04390-76	Hippo signaling pathway: MYC	7473	WNT3	NA	NA
hsa04390	P-hsa04390-76	Hippo signaling pathway: MYC	7474	WNT5A	NA	NA
hsa04390	P-hsa04390-76	Hippo signaling pathway: MYC	7475	WNT6	NA	NA
hsa04390	P-hsa04390-76	Hippo signaling pathway: MYC	7476	WNT7A	NA	NA
hsa04390	P-hsa04390-76	Hippo signaling pathway: MYC	7477	WNT7B	NA	NA
hsa04390	P-hsa04390-76	Hippo signaling pathway: MYC	7478	WNT8A	NA	NA
hsa04390	P-hsa04390-76	Hippo signaling pathway: MYC	7479	WNT8B	NA	NA
hsa04390	P-hsa04390-76	Hippo signaling pathway: MYC	7480	WNT10B	NA	NA
hsa04390	P-hsa04390-76	Hippo signaling pathway: MYC	7481	WNT11	NA	NA
hsa04390	P-hsa04390-76	Hippo signaling pathway: MYC	7482	WNT2B	NA	NA
hsa04390	P-hsa04390-76	Hippo signaling pathway: MYC	7483	WNT9A	NA	NA
hsa04390	P-hsa04390-76	Hippo signaling pathway: MYC	7484	WNT9B	NA	NA
hsa04390	P-hsa04390-76	Hippo signaling pathway: MYC	80326	WNT10A	NA	NA
hsa04390	P-hsa04390-76	Hippo signaling pathway: MYC	81029	WNT5B	NA	NA
hsa04390	P-hsa04390-76	Hippo signaling pathway: MYC	89780	WNT3A	NA	NA
hsa04390	P-hsa04390-76	Hippo signaling pathway: MYC	11211	FZD10	NA	NA
hsa04390	P-hsa04390-76	Hippo signaling pathway: MYC	2535	FZD2	NA	NA
hsa04390	P-hsa04390-76	Hippo signaling pathway: MYC	7855	FZD5	NA	NA
hsa04390	P-hsa04390-76	Hippo signaling pathway: MYC	7976	FZD3	NA	NA
hsa04390	P-hsa04390-76	Hippo signaling pathway: MYC	8321	FZD1	NA	NA
hsa04390	P-hsa04390-76	Hippo signaling pathway: MYC	8322	FZD4	NA	NA
hsa04390	P-hsa04390-76	Hippo signaling pathway: MYC	8323	FZD6	NA	NA
hsa04390	P-hsa04390-76	Hippo signaling pathway: MYC	8324	FZD7	NA	NA
hsa04390	P-hsa04390-76	Hippo signaling pathway: MYC	8325	FZD8	NA	NA
hsa04390	P-hsa04390-76	Hippo signaling pathway: MYC	8326	FZD9	NA	NA
hsa04390	P-hsa04390-76	Hippo signaling pathway: MYC	2932	GSK3B	NA	NA
hsa04390	P-hsa04390-76	Hippo signaling pathway: MYC	1499	CTNNB1	NA	NA
hsa04390	P-hsa04390-76	Hippo signaling pathway: MYC	5515	PPP2CA	NA	NA
hsa04390	P-hsa04390-76	Hippo signaling pathway: MYC	5516	PPP2CB	NA	NA
hsa04390	P-hsa04390-76	Hippo signaling pathway: MYC	5518	PPP2R1A	NA	NA
hsa04390	P-hsa04390-76	Hippo signaling pathway: MYC	5519	PPP2R1B	NA	NA
hsa04390	P-hsa04390-76	Hippo signaling pathway: MYC	5520	PPP2R2A	NA	NA
hsa04390	P-hsa04390-76	Hippo signaling pathway: MYC	5521	PPP2R2B	NA	NA
hsa04390	P-hsa04390-76	Hippo signaling pathway: MYC	5522	PPP2R2C	NA	NA
hsa04390	P-hsa04390-76	Hippo signaling pathway: MYC	55844	PPP2R2D	NA	NA
hsa04390	P-hsa04390-76	Hippo signaling pathway: MYC	166824	RASSF6	NA	NA
hsa04390	P-hsa04390-76	Hippo signaling pathway: MYC	23286	WWC1	NA	NA
hsa04390	P-hsa04390-76	Hippo signaling pathway: MYC	4771	NF2	NA	NA
hsa04390	P-hsa04390-76	Hippo signaling pathway: MYC	122786	FRMD6	NA	NA
hsa04390	P-hsa04390-76	Hippo signaling pathway: MYC	79981	FRMD1	NA	NA
hsa04390	P-hsa04390-76	Hippo signaling pathway: MYC	1855	DVL1	NA	NA
hsa04390	P-hsa04390-76	Hippo signaling pathway: MYC	1856	DVL2	NA	NA
hsa04390	P-hsa04390-76	Hippo signaling pathway: MYC	1857	DVL3	NA	NA
hsa04390	P-hsa04390-76	Hippo signaling pathway: MYC	5499	PPP1CA	NA	NA
hsa04390	P-hsa04390-76	Hippo signaling pathway: MYC	5500	PPP1CB	NA	NA
hsa04390	P-hsa04390-76	Hippo signaling pathway: MYC	5501	PPP1CC	NA	NA
hsa04390	P-hsa04390-76	Hippo signaling pathway: MYC	7159	TP53BP2	NA	NA
hsa04390	P-hsa04390-76	Hippo signaling pathway: MYC	25937	WWTR1	NA	NA
hsa04390	P-hsa04390-76	Hippo signaling pathway: MYC	10971	YWHAQ	NA	NA
hsa04390	P-hsa04390-76	Hippo signaling pathway: MYC	7529	YWHAB	NA	NA
hsa04390	P-hsa04390-76	Hippo signaling pathway: MYC	7531	YWHAE	NA	NA
hsa04390	P-hsa04390-76	Hippo signaling pathway: MYC	7532	YWHAG	NA	NA
hsa04390	P-hsa04390-76	Hippo signaling pathway: MYC	7533	YWHAH	NA	NA
hsa04390	P-hsa04390-76	Hippo signaling pathway: MYC	7534	YWHAZ	NA	NA
hsa04390	P-hsa04390-76	Hippo signaling pathway: MYC	3993	LLGL2	NA	NA
hsa04390	P-hsa04390-76	Hippo signaling pathway: MYC	3996	LLGL1	NA	NA
hsa04390	P-hsa04390-76	Hippo signaling pathway: MYC	23513	SCRIB	NA	NA
hsa04390	P-hsa04390-76	Hippo signaling pathway: MYC	1739	DLG1	NA	NA
hsa04390	P-hsa04390-76	Hippo signaling pathway: MYC	1740	DLG2	NA	NA
hsa04390	P-hsa04390-76	Hippo signaling pathway: MYC	1741	DLG3	NA	NA
hsa04390	P-hsa04390-76	Hippo signaling pathway: MYC	1742	DLG4	NA	NA
hsa04390	P-hsa04390-76	Hippo signaling pathway: MYC	51176	LEF1	NA	NA
hsa04390	P-hsa04390-76	Hippo signaling pathway: MYC	6932	TCF7	NA	NA
hsa04390	P-hsa04390-76	Hippo signaling pathway: MYC	6934	TCF7L2	NA	NA
hsa04390	P-hsa04390-76	Hippo signaling pathway: MYC	83439	TCF7L1	NA	NA
hsa04390	P-hsa04390-76	Hippo signaling pathway: MYC	7003	TEAD1	NA	NA
hsa04390	P-hsa04390-76	Hippo signaling pathway: MYC	7004	TEAD4	NA	NA
hsa04390	P-hsa04390-76	Hippo signaling pathway: MYC	7005	TEAD3	NA	NA
hsa04390	P-hsa04390-76	Hippo signaling pathway: MYC	8463	TEAD2	NA	NA
hsa04390	P-hsa04390-76	Hippo signaling pathway: MYC	10413	YAP1	NA	NA
hsa04390	P-hsa04390-76	Hippo signaling pathway: MYC	10297	APC2	NA	NA
hsa04390	P-hsa04390-76	Hippo signaling pathway: MYC	324	APC	NA	NA
hsa04390	P-hsa04390-76	Hippo signaling pathway: MYC	8312	AXIN1	NA	NA
hsa04390	P-hsa04390-76	Hippo signaling pathway: MYC	8313	AXIN2	NA	NA
hsa04390	P-hsa04390-76	Hippo signaling pathway: MYC	4609	MYC	MYC	MYC
hsa04390	P-hsa04390-77	Hippo signaling pathway: CCND1	6788	STK3	NA	NA
hsa04390	P-hsa04390-77	Hippo signaling pathway: CCND1	26524	LATS2	NA	NA
hsa04390	P-hsa04390-77	Hippo signaling pathway: CCND1	9113	LATS1	NA	NA
hsa04390	P-hsa04390-77	Hippo signaling pathway: CCND1	11186	RASSF1	NA	NA
hsa04390	P-hsa04390-77	Hippo signaling pathway: CCND1	126374	WTIP	NA	NA
hsa04390	P-hsa04390-77	Hippo signaling pathway: CCND1	84962	AJUBA	NA	NA
hsa04390	P-hsa04390-77	Hippo signaling pathway: CCND1	8994	LIMD1	NA	NA
hsa04390	P-hsa04390-77	Hippo signaling pathway: CCND1	60	ACTB	NA	NA
hsa04390	P-hsa04390-77	Hippo signaling pathway: CCND1	71	ACTG1	NA	NA
hsa04390	P-hsa04390-77	Hippo signaling pathway: CCND1	102800317	TPTEP2-CSNK1E	NA	NA
hsa04390	P-hsa04390-77	Hippo signaling pathway: CCND1	1453	CSNK1D	NA	NA
hsa04390	P-hsa04390-77	Hippo signaling pathway: CCND1	1454	CSNK1E	NA	NA
hsa04390	P-hsa04390-77	Hippo signaling pathway: CCND1	23291	FBXW11	NA	NA
hsa04390	P-hsa04390-77	Hippo signaling pathway: CCND1	8945	BTRC	NA	NA
hsa04390	P-hsa04390-77	Hippo signaling pathway: CCND1	51384	WNT16	NA	NA
hsa04390	P-hsa04390-77	Hippo signaling pathway: CCND1	54361	WNT4	NA	NA
hsa04390	P-hsa04390-77	Hippo signaling pathway: CCND1	7471	WNT1	NA	NA
hsa04390	P-hsa04390-77	Hippo signaling pathway: CCND1	7472	WNT2	NA	NA
hsa04390	P-hsa04390-77	Hippo signaling pathway: CCND1	7473	WNT3	NA	NA
hsa04390	P-hsa04390-77	Hippo signaling pathway: CCND1	7474	WNT5A	NA	NA
hsa04390	P-hsa04390-77	Hippo signaling pathway: CCND1	7475	WNT6	NA	NA
hsa04390	P-hsa04390-77	Hippo signaling pathway: CCND1	7476	WNT7A	NA	NA
hsa04390	P-hsa04390-77	Hippo signaling pathway: CCND1	7477	WNT7B	NA	NA
hsa04390	P-hsa04390-77	Hippo signaling pathway: CCND1	7478	WNT8A	NA	NA
hsa04390	P-hsa04390-77	Hippo signaling pathway: CCND1	7479	WNT8B	NA	NA
hsa04390	P-hsa04390-77	Hippo signaling pathway: CCND1	7480	WNT10B	NA	NA
hsa04390	P-hsa04390-77	Hippo signaling pathway: CCND1	7481	WNT11	NA	NA
hsa04390	P-hsa04390-77	Hippo signaling pathway: CCND1	7482	WNT2B	NA	NA
hsa04390	P-hsa04390-77	Hippo signaling pathway: CCND1	7483	WNT9A	NA	NA
hsa04390	P-hsa04390-77	Hippo signaling pathway: CCND1	7484	WNT9B	NA	NA
hsa04390	P-hsa04390-77	Hippo signaling pathway: CCND1	80326	WNT10A	NA	NA
hsa04390	P-hsa04390-77	Hippo signaling pathway: CCND1	81029	WNT5B	NA	NA
hsa04390	P-hsa04390-77	Hippo signaling pathway: CCND1	89780	WNT3A	NA	NA
hsa04390	P-hsa04390-77	Hippo signaling pathway: CCND1	11211	FZD10	NA	NA
hsa04390	P-hsa04390-77	Hippo signaling pathway: CCND1	2535	FZD2	NA	NA
hsa04390	P-hsa04390-77	Hippo signaling pathway: CCND1	7855	FZD5	NA	NA
hsa04390	P-hsa04390-77	Hippo signaling pathway: CCND1	7976	FZD3	NA	NA
hsa04390	P-hsa04390-77	Hippo signaling pathway: CCND1	8321	FZD1	NA	NA
hsa04390	P-hsa04390-77	Hippo signaling pathway: CCND1	8322	FZD4	NA	NA
hsa04390	P-hsa04390-77	Hippo signaling pathway: CCND1	8323	FZD6	NA	NA
hsa04390	P-hsa04390-77	Hippo signaling pathway: CCND1	8324	FZD7	NA	NA
hsa04390	P-hsa04390-77	Hippo signaling pathway: CCND1	8325	FZD8	NA	NA
hsa04390	P-hsa04390-77	Hippo signaling pathway: CCND1	8326	FZD9	NA	NA
hsa04390	P-hsa04390-77	Hippo signaling pathway: CCND1	2932	GSK3B	NA	NA
hsa04390	P-hsa04390-77	Hippo signaling pathway: CCND1	1499	CTNNB1	NA	NA
hsa04390	P-hsa04390-77	Hippo signaling pathway: CCND1	5515	PPP2CA	NA	NA
hsa04390	P-hsa04390-77	Hippo signaling pathway: CCND1	5516	PPP2CB	NA	NA
hsa04390	P-hsa04390-77	Hippo signaling pathway: CCND1	5518	PPP2R1A	NA	NA
hsa04390	P-hsa04390-77	Hippo signaling pathway: CCND1	5519	PPP2R1B	NA	NA
hsa04390	P-hsa04390-77	Hippo signaling pathway: CCND1	5520	PPP2R2A	NA	NA
hsa04390	P-hsa04390-77	Hippo signaling pathway: CCND1	5521	PPP2R2B	NA	NA
hsa04390	P-hsa04390-77	Hippo signaling pathway: CCND1	5522	PPP2R2C	NA	NA
hsa04390	P-hsa04390-77	Hippo signaling pathway: CCND1	55844	PPP2R2D	NA	NA
hsa04390	P-hsa04390-77	Hippo signaling pathway: CCND1	166824	RASSF6	NA	NA
hsa04390	P-hsa04390-77	Hippo signaling pathway: CCND1	23286	WWC1	NA	NA
hsa04390	P-hsa04390-77	Hippo signaling pathway: CCND1	4771	NF2	NA	NA
hsa04390	P-hsa04390-77	Hippo signaling pathway: CCND1	122786	FRMD6	NA	NA
hsa04390	P-hsa04390-77	Hippo signaling pathway: CCND1	79981	FRMD1	NA	NA
hsa04390	P-hsa04390-77	Hippo signaling pathway: CCND1	1855	DVL1	NA	NA
